id,sample,sample_type,patient,platform,lane,forward_file_name,reverse_file_name
S_FD_L_032_N_1,FD_L_032_N,N,FD_L_032,DNBSEQ,V350039596,/data/storage/checked/Endometrial_cancer/S_FD_L_032_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_032_N_1.R2.fastq.gz
S_FD_L_033_C_1,FD_L_033_C,T,FD_L_033,DNBSEQ,V350039596,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_1.R2.fastq.gz
S_FD_L_033_C_2,FD_L_033_C,T,FD_L_033,DNBSEQ,V350039596,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_2.R2.fastq.gz
S_FD_L_033_C_3,FD_L_033_C,T,FD_L_033,DNBSEQ,V350039596,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_3.R2.fastq.gz
S_FD_L_033_C_4,FD_L_033_C,T,FD_L_033,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_033_C_4.R2.fastq.gz
S_FD_L_033_N_1,FD_L_033_N,N,FD_L_033,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_033_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_033_N_1.R2.fastq.gz
S_FD_L_034_C_1,FD_L_034_C,T,FD_L_034,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_034_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_034_C_1.R2.fastq.gz
S_FD_L_034_N_1,FD_L_034_N,N,FD_L_034,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_034_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_034_N_1.R2.fastq.gz
S_FD_L_035_N_1,FD_L_035_N,N,FD_L_035,DNBSEQ,V350039596,/data/storage/checked/Endometrial_cancer/S_FD_L_035_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_035_N_1.R2.fastq.gz
S_FD_L_036_C_1,FD_L_036_C,T,FD_L_036,DNBSEQ,E100031689,/data/storage/checked/Endometrial_cancer/S_FD_L_036_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_036_C_1.R2.fastq.gz
S_FD_L_036_N_1,FD_L_036_N,N,FD_L_036,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_036_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_036_N_1.R2.fastq.gz
S_FD_L_037_C_1,FD_L_037_C,T,FD_L_037,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_037_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_037_C_1.R2.fastq.gz
S_FD_L_037_N_1,FD_L_037_N,N,FD_L_037,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_037_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_037_N_1.R2.fastq.gz
S_FD_L_038_C_1,FD_L_038_C,T,FD_L_038,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_038_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_038_C_1.R2.fastq.gz
S_FD_L_038_N_1,FD_L_038_N,N,FD_L_038,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_1.R2.fastq.gz
S_FD_L_038_N_2,FD_L_038_N,N,FD_L_038,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_2.R2.fastq.gz
S_FD_L_038_N_3,FD_L_038_N,N,FD_L_038,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_3.R2.fastq.gz
S_FD_L_038_N_4,FD_L_038_N,N,FD_L_038,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_038_N_4.R2.fastq.gz
S_FD_L_039_N_1,FD_L_039_N,N,FD_L_039,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_039_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_039_N_1.R2.fastq.gz
S_FD_L_040_C_1,FD_L_040_C,T,FD_L_040,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_040_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_040_C_1.R2.fastq.gz
S_FD_L_040_N_1,FD_L_040_N,N,FD_L_040,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_040_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_040_N_1.R2.fastq.gz
S_FD_L_041_C_1,FD_L_041_C,T,FD_L_041,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_041_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_041_C_1.R2.fastq.gz
S_FD_L_041_N_1,FD_L_041_N,N,FD_L_041,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_1.R2.fastq.gz
S_FD_L_041_N_2,FD_L_041_N,N,FD_L_041,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_2.R2.fastq.gz
S_FD_L_041_N_3,FD_L_041_N,N,FD_L_041,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_3.R2.fastq.gz
S_FD_L_041_N_4,FD_L_041_N,N,FD_L_041,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_041_N_4.R2.fastq.gz
S_FD_L_042_C_1,FD_L_042_C,T,FD_L_042,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_1.R2.fastq.gz
S_FD_L_042_C_2,FD_L_042_C,T,FD_L_042,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_2.R2.fastq.gz
S_FD_L_042_C_3,FD_L_042_C,T,FD_L_042,DNBSEQ,V350036048,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_3.R2.fastq.gz
S_FD_L_042_C_4,FD_L_042_C,T,FD_L_042,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_042_C_4.R2.fastq.gz
S_FD_L_042_N_1,FD_L_042_N,N,FD_L_042,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_042_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_042_N_1.R2.fastq.gz
S_FD_L_043_C_1,FD_L_043_C,T,FD_L_043,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_1.R2.fastq.gz
S_FD_L_043_C_2,FD_L_043_C,T,FD_L_043,DNBSEQ,V350036025,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_2.R2.fastq.gz
S_FD_L_043_C_3,FD_L_043_C,T,FD_L_043,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_3.R2.fastq.gz
S_FD_L_043_C_4,FD_L_043_C,T,FD_L_043,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_043_C_4.R2.fastq.gz
S_FD_L_043_N_1,FD_L_043_N,N,FD_L_043,DNBSEQ,V350033526,/data/storage/checked/Endometrial_cancer/S_FD_L_043_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_043_N_1.R2.fastq.gz
S_FD_L_044_N_1,FD_L_044_N,N,FD_L_044,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_044_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_044_N_1.R2.fastq.gz
S_FD_L_045_C_1,FD_L_045_C,T,FD_L_045,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_045_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_045_C_1.R2.fastq.gz
S_FD_L_045_N_1,FD_L_045_N,N,FD_L_045,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_045_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_045_N_1.R2.fastq.gz
S_FD_L_046_C_1,FD_L_046_C,T,FD_L_046,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_046_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_046_C_1.R2.fastq.gz
S_FD_L_046_N_1,FD_L_046_N,N,FD_L_046,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_1.R2.fastq.gz
S_FD_L_046_N_2,FD_L_046_N,N,FD_L_046,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_2.R2.fastq.gz
S_FD_L_046_N_3,FD_L_046_N,N,FD_L_046,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_3.R2.fastq.gz
S_FD_L_046_N_4,FD_L_046_N,N,FD_L_046,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_046_N_4.R2.fastq.gz
S_FD_L_047_C_1,FD_L_047_C,T,FD_L_047,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_047_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_047_C_1.R2.fastq.gz
S_FD_L_047_N_1,FD_L_047_N,N,FD_L_047,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_047_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_047_N_1.R2.fastq.gz
S_FD_L_048_C_1,FD_L_048_C,T,FD_L_048,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_1.R2.fastq.gz
S_FD_L_048_C_2,FD_L_048_C,T,FD_L_048,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_2.R2.fastq.gz
S_FD_L_048_C_3,FD_L_048_C,T,FD_L_048,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_3.R2.fastq.gz
S_FD_L_048_C_4,FD_L_048_C,T,FD_L_048,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_048_C_4.R2.fastq.gz
S_FD_L_048_N_1,FD_L_048_N,N,FD_L_048,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_048_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_048_N_1.R2.fastq.gz
S_FD_L_049_C_1,FD_L_049_C,T,FD_L_049,DNBSEQ,V350038319,/data/storage/checked/Endometrial_cancer/S_FD_L_049_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_049_C_1.R2.fastq.gz
S_FD_L_049_N_1,FD_L_049_N,N,FD_L_049,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_049_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_049_N_1.R2.fastq.gz
S_FD_L_050_N_1,FD_L_050_N,N,FD_L_050,DNBSEQ,V350038721,/data/storage/checked/Endometrial_cancer/S_FD_L_050_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_050_N_1.R2.fastq.gz
S_FD_L_051_C_1,FD_L_051_C,T,FD_L_051,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_051_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_051_C_1.R2.fastq.gz
S_FD_L_051_N_1,FD_L_051_N,N,FD_L_051,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_1.R2.fastq.gz
S_FD_L_051_N_2,FD_L_051_N,N,FD_L_051,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_2.R2.fastq.gz
S_FD_L_051_N_3,FD_L_051_N,N,FD_L_051,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_3.R2.fastq.gz
S_FD_L_051_N_4,FD_L_051_N,N,FD_L_051,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_051_N_4.R2.fastq.gz
S_FD_L_052_C_1,FD_L_052_C,T,FD_L_052,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_052_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_052_C_1.R2.fastq.gz
S_FD_L_052_N_1,FD_L_052_N,N,FD_L_052,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_052_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_052_N_1.R2.fastq.gz
S_FD_L_053_C_1,FD_L_053_C,T,FD_L_053,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_053_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_053_C_1.R2.fastq.gz
S_FD_L_054_C_1,FD_L_054_C,T,FD_L_054,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_054_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_054_C_1.R2.fastq.gz
S_FD_L_054_N_1,FD_L_054_N,N,FD_L_054,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_054_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_054_N_1.R2.fastq.gz
S_FD_L_061_LN_1,FD_L_061_LN,T,FD_L_061,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_1.R2.fastq.gz
S_FD_L_061_LN_2,FD_L_061_LN,T,FD_L_061,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_2.R2.fastq.gz
S_FD_L_061_LN_3,FD_L_061_LN,T,FD_L_061,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_3.R2.fastq.gz
S_FD_L_061_LN_4,FD_L_061_LN,T,FD_L_061,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_061_LN_4.R2.fastq.gz
S_FD_L_061_N_1,FD_L_061_N,N,FD_L_061,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_061_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_061_N_1.R2.fastq.gz
S_FD_L_062_C_1,FD_L_062_C,T,FD_L_062,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_062_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_062_C_1.R2.fastq.gz
S_FD_L_062_LN_1,FD_L_062_LN,T,FD_L_062,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_062_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_062_LN_1.R2.fastq.gz
S_FD_L_062_N_1,FD_L_062_N,N,FD_L_062,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_062_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_062_N_1.R2.fastq.gz
S_FD_L_063_C_1,FD_L_063_C,T,FD_L_063,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_063_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_063_C_1.R2.fastq.gz
S_FD_L_063_N_1,FD_L_063_N,N,FD_L_063,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_063_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_063_N_1.R2.fastq.gz
S_FD_L_064_C_1,FD_L_064_C,T,FD_L_064,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_064_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_064_C_1.R2.fastq.gz
S_FD_L_064_LN_1,FD_L_064_LN,T,FD_L_064,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_064_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_064_LN_1.R2.fastq.gz
S_FD_L_064_N_1,FD_L_064_N,N,FD_L_064,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_1.R2.fastq.gz
S_FD_L_064_N_2,FD_L_064_N,N,FD_L_064,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_2.R2.fastq.gz
S_FD_L_064_N_3,FD_L_064_N,N,FD_L_064,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_3.R2.fastq.gz
S_FD_L_064_N_4,FD_L_064_N,N,FD_L_064,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_064_N_4.R2.fastq.gz
S_FD_L_065_C_1,FD_L_065_C,T,FD_L_065,DNBSEQ,E100019203,/data/storage/checked/Endometrial_cancer/S_FD_L_065_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_065_C_1.R2.fastq.gz
S_FD_L_065_LN_1,FD_L_065_LN,T,FD_L_065,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_065_LN_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_065_LN_1.R2.fastq.gz
S_FD_L_065_N_1,FD_L_065_N,N,FD_L_065,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_L_065_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_065_N_1.R2.fastq.gz
S_FD_L_066_N_1,FD_L_066_N,N,FD_L_066,DNBSEQ,V350039583,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_1.R2.fastq.gz
S_FD_L_066_N_2,FD_L_066_N,N,FD_L_066,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_2.R2.fastq.gz
S_FD_L_066_N_3,FD_L_066_N,N,FD_L_066,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_3.R2.fastq.gz
S_FD_L_066_N_4,FD_L_066_N,N,FD_L_066,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_066_N_4.R2.fastq.gz
S_FD_L_067_N_1,FD_L_067_N,N,FD_L_067,DNBSEQ,V350036016,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_1.R2.fastq.gz
S_FD_L_067_N_2,FD_L_067_N,N,FD_L_067,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_2.R2.fastq.gz
S_FD_L_067_N_3,FD_L_067_N,N,FD_L_067,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_3.R2.fastq.gz
S_FD_L_067_N_4,FD_L_067_N,N,FD_L_067,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_067_N_4.R2.fastq.gz
S_FD_L_068_C_1,FD_L_068_C,T,FD_L_068,DNBSEQ,V350033548,/data/storage/checked/Endometrial_cancer/S_FD_L_068_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_068_C_1.R2.fastq.gz
S_FD_L_068_N_1,FD_L_068_N,N,FD_L_068,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_1.R2.fastq.gz
S_FD_L_068_N_2,FD_L_068_N,N,FD_L_068,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_2.R2.fastq.gz
S_FD_L_068_N_3,FD_L_068_N,N,FD_L_068,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_3.R2.fastq.gz
S_FD_L_068_N_4,FD_L_068_N,N,FD_L_068,DNBSEQ,E100030427,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_068_N_4.R2.fastq.gz
S_FD_L_069_C_1,FD_L_069_C,T,FD_L_069,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_1.R2.fastq.gz
S_FD_L_069_C_2,FD_L_069_C,T,FD_L_069,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_2.R2.fastq.gz
S_FD_L_069_C_3,FD_L_069_C,T,FD_L_069,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_3.R2.fastq.gz
S_FD_L_069_C_4,FD_L_069_C,T,FD_L_069,DNBSEQ,E100030418,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_069_C_4.R2.fastq.gz
S_FD_L_070_C_1,FD_L_070_C,T,FD_L_070,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_1.R2.fastq.gz
S_FD_L_070_C_2,FD_L_070_C,T,FD_L_070,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_2.R2.fastq.gz
S_FD_L_070_C_3,FD_L_070_C,T,FD_L_070,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_3.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_3.R2.fastq.gz
S_FD_L_070_C_4,FD_L_070_C,T,FD_L_070,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_4.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_070_C_4.R2.fastq.gz
S_FD_L_070_N_1,FD_L_070_N,N,FD_L_070,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/S_FD_L_070_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_070_N_1.R2.fastq.gz
S_FD_L_071_N_1,FD_L_071_N,N,FD_L_071,DNBSEQ,V350035996,/data/storage/checked/Endometrial_cancer/S_FD_L_071_N_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_071_N_1.R2.fastq.gz
S_FD_L_071_N_2,FD_L_071_N,N,FD_L_071,DNBSEQ,E100030397,/data/storage/checked/Endometrial_cancer/S_FD_L_071_N_2.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_071_N_2.R2.fastq.gz
S_FD_L_072_C_1,FD_L_072_C,T,FD_L_072,DNBSEQ,E100017630,/data/storage/checked/Endometrial_cancer/S_FD_L_072_C_1.R1.fastq.gz,/data/storage/checked/Endometrial_cancer/S_FD_L_072_C_1.R2.fastq.gz
